smiles,log_clint,source,canon_smiles
CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,1.4699692094999595,tdc_hepatocyte,CC(C)c1nc2ccc(-c3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,1.4874212113594745,tdc_hepatocyte,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.568201724066995,tdc_hepatocyte,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1
Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,2.03342375548695,tdc_hepatocyte,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1
COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,2.0800128471079278,tdc_hepatocyte,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1
Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,2.109983294819892,tdc_hepatocyte,Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,2.109983294819892,tdc_hepatocyte,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1
COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O,2.140004950619449,tdc_hepatocyte,COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O
Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,2.149988456491476,tdc_hepatocyte,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1
CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,2.159988050381987,tdc_hepatocyte,CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.1598678470925667,tdc_hepatocyte,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,2.1760912590556813,tdc_hepatocyte,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1
CCOC(=O)c1cnc2c(N)cccc2c1O,2.1760912590556813,tdc_hepatocyte,CCOC(=O)c1cnc2c(N)cccc2c1O
Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,2.1760912590556813,tdc_hepatocyte,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1
COc1cnc(-c2ccccn2)nc1N(C)c1ccccc1,2.1760912590556813,tdc_hepatocyte,COc1cnc(-c2ccccn2)nc1N(C)c1ccccc1
O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,2.1760912590556813,tdc_hepatocyte,O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,1.1598678470925667,tdc_hepatocyte,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,1.1699681739968923,tdc_hepatocyte,Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,1.0791812460476249,tdc_hepatocyte,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1.1099158630237933,tdc_hepatocyte,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,1.3800302479678306,tdc_hepatocyte,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,1.1760912590556813,tdc_hepatocyte,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,1.1000257301078626,tdc_hepatocyte,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,1.4913616938342726,tdc_hepatocyte,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,0.47712125471966244,tdc_microsome,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,0.7481880270062004,tdc_microsome,Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O
CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,0.7781512503836436,tdc_microsome,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,0.7781512503836436,tdc_microsome,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,0.8450980400142568,tdc_microsome,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1
Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.6020599913279624,tdc_microsome,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,0.47712125471966244,tdc_microsome,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,0.47712125471966244,tdc_microsome,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O
O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.9030899869919435,tdc_microsome,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
Nc1nc(-c2ccccc2)nn1Cc1ccccc1,0.9542425094393249,tdc_microsome,Nc1nc(-c2ccccc2)nn1Cc1ccccc1
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,1.0,tdc_microsome,CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.0,tdc_microsome,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1
c1ccc2c(c1)[nH]c1cnccc12,1.9493900066449128,tdc_microsome,c1ccc2c(c1)[nH]c1cnccc12
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,2.0600175425316003,tdc_microsome,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13
CSc1nc(-c2ccccc2)nn1Cc1ccccc1,2.0644579892269186,tdc_microsome,CSc1nc(-c2ccccc2)nn1Cc1ccccc1
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,1.130333768495006,tdc_microsome,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl
CCCc1cc(=O)[nH]c(=S)[nH]1,0.47712125471966244,tdc_microsome,CCCc1cc(=O)[nH]c(=S)[nH]1
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,1.146128035678238,tdc_microsome,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.0413926851582251,tdc_microsome,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,0.47712125471966244,tdc_microsome,CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1,0.47712125471966244,tdc_microsome,CNCC[C@@H](Oc1cc(C(F)(F)F)ccc1C#N)c1ccccc1
O=C(O)c1ccccc1C(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.47712125471966244,tdc_microsome,O=C(O)c1ccccc1C(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.6020599913279624,tdc_microsome,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1
N=C(N)c1cc2c(I)cccc2s1,0.6020599913279624,tdc_microsome,N=C(N)c1cc2c(I)cccc2s1
O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.47712125471966244,tdc_microsome,O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,0.47712125471966244,tdc_microsome,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1
Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.47712125471966244,tdc_microsome,Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,0.47712125471966244,tdc_microsome,Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.3802112417116061,tdc_microsome,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,1.5399538416563967,tdc_microsome,Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,1.569958818096594,tdc_microsome,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,2.1760912590556813,tdc_microsome,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21
Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,1.0,tdc_microsome,Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,1.8325089127062364,tdc_microsome,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,0.9542425094393249,tdc_microsome,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl
O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.7781512503836436,tdc_microsome,O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,0.8129133566428556,tdc_microsome,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1
Cc1c(F)ccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.47712125471966244,tdc_microsome,Cc1c(F)ccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2,0.47712125471966244,tdc_microsome,Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2
O=C(NO)c1ccccc1O,0.47712125471966244,tdc_microsome,O=C(NO)c1ccccc1O
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.47712125471966244,tdc_microsome,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1,0.47712125471966244,tdc_microsome,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.47712125471966244,tdc_microsome,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,0.47712125471966244,tdc_microsome,COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1
O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.47712125471966244,tdc_microsome,O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,0.47712125471966244,tdc_microsome,O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1
N#CN=C(N)c1sc(Nc2ccccc2)nc1N,0.47712125471966244,tdc_microsome,N#CN=C(N)c1sc(Nc2ccccc2)nc1N
O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.47712125471966244,tdc_microsome,O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,0.47712125471966244,tdc_microsome,N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1
CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.47712125471966244,tdc_microsome,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.47712125471966244,tdc_microsome,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N
CCC(CCNC)Oc1cc(Cl)ccc1C#N,0.47712125471966244,tdc_microsome,CCC(CCNC)Oc1cc(Cl)ccc1C#N
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,0.9542425094393249,tdc_microsome,CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,1.0413926851582251,tdc_microsome,Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1
Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,1.7708520116421442,tdc_microsome,Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,0.9030899869919435,tdc_microsome,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.9030899869919435,tdc_microsome,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2
O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,0.9542425094393249,tdc_microsome,O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,1.0,tdc_microsome,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl
NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl,1.0,tdc_microsome,NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl
COc1nc(Cl)c(Cl)nc1NS(=O)(=O)c1ccc(Cl)s1,1.0,tdc_microsome,COc1nc(Cl)c(Cl)nc1NS(=O)(=O)c1ccc(Cl)s1
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,0.47712125471966244,tdc_microsome,CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,0.47712125471966244,tdc_microsome,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12
COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1,0.47712125471966244,tdc_microsome,COc1cccc(S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23)c1
N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,0.47712125471966244,tdc_microsome,N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1
COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,0.47712125471966244,tdc_microsome,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1
Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,1.3617278360175928,tdc_microsome,Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,1.8750612633917,tdc_microsome,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,0.47712125471966244,tdc_microsome,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.47712125471966244,tdc_microsome,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.47712125471966244,tdc_microsome,O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,0.8241258339165489,tdc_microsome,CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21
Cc1ccc2c(N)c(C(N)=O)sc2n1,1.1139433523068367,tdc_microsome,Cc1ccc2c(N)c(C(N)=O)sc2n1
O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1,0.47712125471966244,tdc_microsome,O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1
CNCCC(Oc1ccccc1OC)c1ccccc1,0.47712125471966244,tdc_microsome,CNCCC(Oc1ccccc1OC)c1ccccc1
Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,0.47712125471966244,tdc_microsome,Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1
Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.47712125471966244,tdc_microsome,Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,0.47712125471966244,tdc_microsome,CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O
Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,0.47712125471966244,tdc_microsome,Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21
CC(=O)NCc1cccc(C(=O)O)c1,1.5899496013257077,tdc_microsome,CC(=O)NCc1cccc(C(=O)O)c1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,1.8195439355418688,tdc_microsome,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1
Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,0.8450980400142568,tdc_microsome,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,1.0413926851582251,tdc_microsome,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1
COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,1.0791812460476249,tdc_microsome,COc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1
O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,1.0791812460476249,tdc_microsome,O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,0.6020599913279624,tdc_microsome,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1
Oc1nc2c(O)ccc(CCNCCCSCCOCCc3cccc4ccccc34)c2s1,1.5563025007672873,tdc_microsome,Oc1nc2c(O)ccc(CCNCCCSCCOCCc3cccc4ccccc34)c2s1
N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.47712125471966244,tdc_microsome,N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1
NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.47712125471966244,tdc_microsome,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,0.7403626894942439,tdc_microsome,CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1
CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,0.47712125471966244,tdc_microsome,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,0.47712125471966244,tdc_microsome,Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O
Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,0.47712125471966244,tdc_microsome,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1
CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,0.47712125471966244,tdc_microsome,CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1
c1ccc(Sc2ccc3ccccc3n2)cc1,1.7853298350107671,tdc_microsome,c1ccc(Sc2ccc3ccccc3n2)cc1
CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,0.9030899869919435,tdc_microsome,CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12,0.9030899869919435,tdc_microsome,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12
